clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count
s04_hook_2m_right_c003,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,281,310,30
s04_hook_2m_right_c004,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,348,380,33
s04_hook_2m_right_c005,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,412,442,31
s04_hook_2m_right_c006,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,478,508,31
s04_hook_2m_right_c007,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,541,571,31
s04_hook_2m_right_c008,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,603,636,34
s04_hook_2m_right_c009,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,668,695,28
s04_hook_2m_right_c010,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,728,761,34
s04_hook_2m_right_c011,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,795,827,33
s04_hook_2m_right_c012,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,861,890,30
s04_hook_2m_right_c013,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,926,954,29
s04_hook_2m_right_c014,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,988,1018,31
s04_hook_2m_right_c015,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,1059,1089,31
s04_hook_2m_right_c016,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,1121,1153,33
s04_hook_2m_left_c001,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,197,226,30
s04_no_punch_2m_left_c046,subject04,f92e560f-hook_2m_left.mp4,no_punch,left,2,237,261,25
s04_hook_2m_left_c002,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,270,299,30
s04_hook_2m_left_c003,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,346,376,31
s04_no_punch_2m_left_c047,subject04,f92e560f-hook_2m_left.mp4,no_punch,left,2,385,409,25
s04_hook_2m_left_c004,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,415,447,33
s04_hook_2m_left_c005,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,486,515,30
s04_hook_2m_left_c006,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,559,591,33
s04_hook_2m_left_c007,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,633,662,30
s04_hook_2m_left_c008,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,699,732,34
s04_hook_2m_left_c009,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,767,797,31
s04_hook_2m_left_c010,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,838,871,34
s04_hook_2m_left_c011,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,918,948,31
s04_hook_2m_left_c012,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,983,1012,30
s04_hook_2m_left_c013,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1043,1074,32
s04_hook_2m_left_c014,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1112,1142,31
s04_hook_2m_left_c015,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1195,1224,30
s04_hook_2m_left_c016,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1265,1294,30
s04_no_punch_2m_left_c048,subject04,f92e560f-hook_2m_left.mp4,no_punch,left,2,1342,1366,25
s04_no_punch_2m_left_c049,subject04,f92e560f-hook_2m_left.mp4,no_punch,left,2,1365,1389,25
s04_cross_1m_right_c001,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,190,218,29
s04_cross_1m_right_c002,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,255,283,29
s04_cross_1m_right_c003,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,318,346,29
s04_cross_1m_right_c004,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,380,407,28
s04_cross_1m_right_c005,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,440,468,29
s04_cross_1m_right_c006,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,504,531,28
s04_cross_1m_right_c007,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,563,592,30
s04_cross_1m_right_c008,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,623,652,30
s04_no_punch_1m_right_c050,subject04,fde709ca-cross_1m_right.mp4,no_punch,right,1,659,683,25
s04_cross_1m_right_c009,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,691,720,30
s04_cross_1m_right_c010,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,756,784,29
s04_cross_1m_right_c011,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,818,846,29
s04_no_punch_1m_right_c051,subject04,fde709ca-cross_1m_right.mp4,no_punch,right,1,852,876,25
s04_cross_1m_right_c012,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,886,917,32
s04_no_punch_1m_right_c052,subject04,fde709ca-cross_1m_right.mp4,no_punch,right,1,923,947,25
s04_cross_1m_right_c013,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,956,983,28
s04_cross_1m_right_c014,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1025,1056,32
s04_no_punch_1m_right_c053,subject04,fde709ca-cross_1m_right.mp4,no_punch,right,1,1065,1089,25
s04_cross_1m_right_c015,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1097,1125,29
s04_no_punch_1m_right_c054,subject04,fde709ca-cross_1m_right.mp4,no_punch,right,1,1140,1164,25
s04_cross_1m_right_c016,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1173,1201,29
s05_jab_1m_right_c001,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,149,166,18
s05_jab_1m_right_c002,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,200,217,18
s05_jab_1m_right_c003,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,251,269,19
s05_jab_1m_right_c004,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,299,317,19
s05_jab_1m_right_c005,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,345,362,18
s05_jab_1m_right_c006,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,386,403,18
s05_no_punch_1m_right_c001,subject05,2b12fa05-jab_1m_right.mp4,no_punch,right,1,414,438,25
s05_jab_1m_right_c007,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,445,462,18
s05_no_punch_1m_right_c002,subject05,2b12fa05-jab_1m_right.mp4,no_punch,right,1,470,494,25
s05_jab_1m_right_c008,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,500,517,18
s05_jab_1m_right_c009,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,557,575,19
s05_jab_1m_right_c010,subject05,2b12fa05-jab_1m_right.mp4,jab,right,1,616,633,18
s05_no_punch_1m_left_c003,subject05,42ccab25-hook_1m_left.mp4,no_punch,left,1,107,131,25
s05_no_punch_1m_left_c004,subject05,42ccab25-hook_1m_left.mp4,no_punch,left,1,131,155,25
s05_hook_1m_left_c001,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,177,206,30
s05_hook_1m_left_c002,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,236,265,30
s05_hook_1m_left_c003,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,307,335,29
s05_hook_1m_left_c004,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,373,400,28
s05_hook_1m_left_c005,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,441,469,29
s05_hook_1m_left_c006,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,506,535,30
s05_hook_1m_left_c007,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,576,604,29
s05_hook_1m_left_c008,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,643,672,30
s05_no_punch_1m_left_c005,subject05,42ccab25-hook_1m_left.mp4,no_punch,left,1,679,703,25
s05_hook_1m_left_c009,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,712,740,29
s05_hook_1m_left_c010,subject05,42ccab25-hook_1m_left.mp4,hook,left,1,774,803,30
s05_no_punch_1m_left_c006,subject05,42ccab25-hook_1m_left.mp4,no_punch,left,1,831,855,25
s05_no_punch_1m_left_c007,subject05,42ccab25-hook_1m_left.mp4,no_punch,left,1,898,922,25
s05_hook_1m_right_c001,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,93,120,28
s05_hook_1m_right_c002,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,150,178,29
s05_hook_1m_right_c003,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,207,235,29
s05_hook_1m_right_c004,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,269,297,29
s05_hook_1m_right_c005,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,329,358,30
s05_hook_1m_right_c006,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,394,424,31
s05_hook_1m_right_c007,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,457,486,30
s05_hook_1m_right_c008,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,520,550,31
s05_hook_1m_right_c009,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,581,610,30
s05_hook_1m_right_c010,subject05,491e9f42-hook_1m_right.mp4,hook,right,1,641,670,30
s05_no_punch_1m_right_c008,subject05,491e9f42-hook_1m_right.mp4,no_punch,right,1,707,731,25
s05_cross_2m_right_c001,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,135,154,20
s05_cross_2m_right_c002,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,177,196,20
s05_cross_2m_right_c003,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,224,242,19
s05_cross_2m_right_c004,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,268,286,19
s05_cross_2m_right_c005,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,308,327,20
s05_cross_2m_right_c006,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,352,371,20
s05_cross_2m_right_c007,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,395,413,19
s05_cross_2m_right_c008,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,437,456,20
s05_cross_2m_right_c009,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,477,496,20
s05_cross_2m_right_c010,subject05,4a7380fb-cross_2m_right.mp4,cross,right,2,519,539,21
s05_no_punch_2m_left_c009,subject05,5af023ee-uppercut_2m_left.mp4,no_punch,left,2,76,100,25
s05_uppercut_2m_left_c001,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,133,157,25
s05_uppercut_2m_left_c002,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,184,209,26
s05_uppercut_2m_left_c003,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,240,265,26
s05_uppercut_2m_left_c004,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,298,324,27
s05_uppercut_2m_left_c005,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,358,383,26
s05_uppercut_2m_left_c006,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,414,440,27
s05_uppercut_2m_left_c007,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,471,496,26
s05_uppercut_2m_left_c008,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,528,554,27
s05_uppercut_2m_left_c009,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,590,615,26
s05_uppercut_2m_left_c010,subject05,5af023ee-uppercut_2m_left.mp4,uppercut,left,2,650,674,25
s05_hook_2m_left_c001,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,159,188,30
s05_hook_2m_left_c002,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,223,252,30
s05_hook_2m_left_c003,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,290,318,29
s05_hook_2m_left_c004,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,354,383,30
s05_no_punch_2m_left_c010,subject05,7eefdaf7-hook_2m_left.mp4,no_punch,left,2,390,414,25
s05_hook_2m_left_c005,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,420,448,29
s05_hook_2m_left_c006,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,484,512,29
s05_no_punch_2m_left_c011,subject05,7eefdaf7-hook_2m_left.mp4,no_punch,left,2,518,542,25
s05_hook_2m_left_c007,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,548,576,29
s05_hook_2m_left_c008,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,614,641,28
s05_hook_2m_left_c009,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,674,703,30
s05_hook_2m_left_c010,subject05,7eefdaf7-hook_2m_left.mp4,hook,left,2,738,766,29
s05_uppercut_2m_right_c001,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,122,150,29
s05_uppercut_2m_right_c002,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,179,204,26
s05_uppercut_2m_right_c003,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,235,263,29
s05_uppercut_2m_right_c004,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,294,319,26
s05_uppercut_2m_right_c005,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,352,378,27
s05_uppercut_2m_right_c006,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,408,433,26
s05_uppercut_2m_right_c007,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,464,489,26
s05_no_punch_2m_right_c012,subject05,89bf4c68-uppercut_2m_right.mp4,no_punch,right,2,497,521,25
s05_uppercut_2m_right_c008,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,528,555,28
s05_uppercut_2m_right_c009,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,587,613,27
s05_uppercut_2m_right_c010,subject05,89bf4c68-uppercut_2m_right.mp4,uppercut,right,2,650,678,29
s05_no_punch_2m_left_c013,subject05,8d8d8919-jab_2m_left.mp4,no_punch,left,2,117,141,25
s05_jab_2m_left_c001,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,192,209,18
s05_jab_2m_left_c002,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,240,257,18
s05_jab_2m_left_c003,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,287,304,18
s05_jab_2m_left_c004,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,341,358,18
s05_jab_2m_left_c005,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,386,403,18
s05_jab_2m_left_c006,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,433,449,17
s05_jab_2m_left_c007,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,480,497,18
s05_jab_2m_left_c008,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,528,545,18
s05_jab_2m_left_c009,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,577,594,18
s05_no_punch_2m_left_c014,subject05,8d8d8919-jab_2m_left.mp4,no_punch,left,2,600,624,25
s05_jab_2m_left_c010,subject05,8d8d8919-jab_2m_left.mp4,jab,left,2,630,646,17
s05_no_punch_2m_left_c015,subject05,8d8d8919-jab_2m_left.mp4,no_punch,left,2,686,710,25
s05_no_punch_2m_right_c016,subject05,b6d13cdc-hook_2m_right.mp4,no_punch,right,2,74,98,25
s05_hook_2m_right_c001,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,143,172,30
s05_hook_2m_right_c002,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,199,227,29
s05_hook_2m_right_c003,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,255,283,29
s05_hook_2m_right_c004,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,310,339,30
s05_hook_2m_right_c005,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,368,397,30
s05_hook_2m_right_c006,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,427,456,30
s05_hook_2m_right_c007,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,491,520,30
s05_hook_2m_right_c008,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,551,580,30
s05_hook_2m_right_c009,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,618,647,30
s05_hook_2m_right_c010,subject05,b6d13cdc-hook_2m_right.mp4,hook,right,2,681,709,29
s05_cross_1m_left_c001,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,111,131,21
s05_cross_1m_left_c002,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,158,177,20
s05_cross_1m_left_c003,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,204,223,20
s05_cross_1m_left_c004,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,253,272,20
s05_cross_1m_left_c005,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,301,319,19
s05_cross_1m_left_c006,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,351,369,19
s05_cross_1m_left_c007,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,398,417,20
s05_cross_1m_left_c008,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,447,466,20
s05_cross_1m_left_c009,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,503,520,18
s05_cross_1m_left_c010,subject05,bac8e5ce-cross_1m_left.mp4,cross,left,1,552,571,20
s05_cross_2m_left_c001,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,153,172,20
s05_cross_2m_left_c002,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,203,221,19
s05_cross_2m_left_c003,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,253,271,19
s05_cross_2m_left_c004,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,303,320,18
s05_cross_2m_left_c005,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,354,373,20
s05_cross_2m_left_c006,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,408,427,20
s05_cross_2m_left_c007,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,461,478,18
s05_cross_2m_left_c008,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,510,529,20
s05_cross_2m_left_c009,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,562,581,20
s05_cross_2m_left_c010,subject05,bbd77247-cross_2m_left.mp4,cross,left,2,615,633,19
s05_no_punch_1m_right_c017,subject05,bff8156f-uppercut_1m_right.mp4,no_punch,right,1,58,82,25
s05_uppercut_1m_right_c001,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,137,164,28
s05_uppercut_1m_right_c002,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,192,220,29
s05_uppercut_1m_right_c003,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,249,275,27
s05_uppercut_1m_right_c004,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,303,328,26
s05_uppercut_1m_right_c005,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,356,382,27
s05_uppercut_1m_right_c006,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,411,438,28
s05_uppercut_1m_right_c007,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,468,494,27
s05_uppercut_1m_right_c008,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,523,549,27
s05_uppercut_1m_right_c009,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,580,608,29
s05_uppercut_1m_right_c010,subject05,bff8156f-uppercut_1m_right.mp4,uppercut,right,1,633,660,28
s05_no_punch_1m_right_c018,subject05,bff8156f-uppercut_1m_right.mp4,no_punch,right,1,692,716,25
s05_jab_1m_left_c001,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,159,177,19
s05_jab_1m_left_c002,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,202,223,22
s05_jab_1m_left_c003,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,254,272,19
s05_jab_1m_left_c004,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,301,320,20
s05_jab_1m_left_c005,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,350,367,18
s05_jab_1m_left_c006,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,398,415,18
s05_jab_1m_left_c007,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,441,459,19
s05_jab_1m_left_c008,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,486,504,19
s05_jab_1m_left_c009,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,533,551,19
s05_jab_1m_left_c010,subject05,c41e58b8-jab_1m_left.mp4,jab,left,1,580,599,20
s05_no_punch_1m_left_c019,subject05,c41e58b8-jab_1m_left.mp4,no_punch,left,1,653,677,25
s05_uppercut_1m_left_c001,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,121,146,26
s05_uppercut_1m_left_c002,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,179,205,27
s05_no_punch_1m_left_c020,subject05,c8806166-uppercut_1m_left.mp4,no_punch,left,1,211,235,25
s05_uppercut_1m_left_c003,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,241,266,26
s05_uppercut_1m_left_c004,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,298,324,27
s05_uppercut_1m_left_c005,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,356,382,27
s05_uppercut_1m_left_c006,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,415,441,27
s05_uppercut_1m_left_c007,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,478,503,26
s05_uppercut_1m_left_c008,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,534,560,27
s05_uppercut_1m_left_c009,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,593,619,27
s05_uppercut_1m_left_c010,subject05,c8806166-uppercut_1m_left.mp4,uppercut,left,1,652,680,29
s05_no_punch_2m_right_c021,subject05,d3311ff9-jab_2m_right.mp4,no_punch,right,2,61,85,25
s05_no_punch_2m_right_c022,subject05,d3311ff9-jab_2m_right.mp4,no_punch,right,2,129,153,25
s05_jab_2m_right_c001,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,171,188,18
s05_jab_2m_right_c002,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,216,234,19
s05_jab_2m_right_c003,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,263,280,18
s05_jab_2m_right_c004,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,311,328,18
s05_jab_2m_right_c005,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,357,376,20
s05_jab_2m_right_c006,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,401,419,19
s05_jab_2m_right_c007,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,447,466,20
s05_jab_2m_right_c008,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,494,512,19
s05_jab_2m_right_c009,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,541,559,19
s05_jab_2m_right_c010,subject05,d3311ff9-jab_2m_right.mp4,jab,right,2,589,606,18
s05_cross_1m_right_c001,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,155,174,20
s05_cross_1m_right_c002,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,199,218,20
s05_cross_1m_right_c003,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,247,265,19
s05_cross_1m_right_c004,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,292,310,19
s05_cross_1m_right_c005,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,338,357,20
s05_cross_1m_right_c006,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,386,405,20
s05_cross_1m_right_c007,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,434,452,19
s05_cross_1m_right_c008,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,484,503,20
s05_cross_1m_right_c009,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,534,553,20
s05_cross_1m_right_c010,subject05,edbeabc8-cross_1m_right.mp4,cross,right,1,585,603,19
s05_no_punch_1m_right_c023,subject05,edbeabc8-cross_1m_right.mp4,no_punch,right,1,612,636,25
s05_no_punch_1m_right_c024,subject05,edbeabc8-cross_1m_right.mp4,no_punch,right,1,658,682,25
s06_no_punch_2m_right_c001,subject06,0e8a4d51-cross_2m_right.mp4,no_punch,right,2,48,72,25
s06_cross_2m_right_c001,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,147,168,22
s06_cross_2m_right_c002,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,193,214,22
s06_cross_2m_right_c003,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,238,257,20
s06_cross_2m_right_c004,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,283,303,21
s06_cross_2m_right_c005,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,326,345,20
s06_cross_2m_right_c006,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,369,388,20
s06_cross_2m_right_c007,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,412,431,20
s06_cross_2m_right_c008,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,455,474,20
s06_cross_2m_right_c009,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,497,517,21
s06_cross_2m_right_c010,subject06,0e8a4d51-cross_2m_right.mp4,cross,right,2,539,558,20
s06_no_punch_2m_right_c002,subject06,0e8a4d51-cross_2m_right.mp4,no_punch,right,2,650,674,25
s06_no_punch_1m_right_c003,subject06,30a08e50-cross_1m_right.mp4,no_punch,right,1,56,80,25
s06_cross_1m_right_c001,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,148,167,20
s06_cross_1m_right_c002,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,193,212,20
s06_cross_1m_right_c003,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,241,261,21
s06_cross_1m_right_c004,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,290,309,20
s06_cross_1m_right_c005,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,337,357,21
s06_cross_1m_right_c006,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,384,403,20
s06_cross_1m_right_c007,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,433,452,20
s06_cross_1m_right_c008,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,479,498,20
s06_cross_1m_right_c009,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,525,545,21
s06_cross_1m_right_c010,subject06,30a08e50-cross_1m_right.mp4,cross,right,1,569,590,22
s06_no_punch_1m_right_c004,subject06,30a08e50-cross_1m_right.mp4,no_punch,right,1,655,679,25
s06_uppercut_1m_right_c001,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,160,187,28
s06_uppercut_1m_right_c002,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,233,259,27
s06_no_punch_1m_right_c005,subject06,330baf3c-uppercut_1m_right.mp4,no_punch,right,1,269,293,25
s06_uppercut_1m_right_c003,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,299,326,28
s06_uppercut_1m_right_c004,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,361,387,27
s06_uppercut_1m_right_c005,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,421,448,28
s06_no_punch_1m_right_c006,subject06,330baf3c-uppercut_1m_right.mp4,no_punch,right,1,454,478,25
s06_uppercut_1m_right_c006,subject06,330baf3c-uppercut_1m_right.mp4,uppercut,right,1,485,513,29
